Provider Org. ,Unique ID
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41302-104816-1207-2015-ETH101
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41302-105361-1207-2015-ETH176
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41302-105361-1207-2016-ETH176
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41302-105361-1207-2017-ETH176
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41302-105361-1207-2018-ETH176
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41302-105361-1207-2019-ETH176
"ITC Trust Fund Window 1 (Belgium, Canada, China, Denmark, Finland, Germany, Iceland, India, Ireland, Norway, Sweden)",XM-DAC-45001-B794
"ITC Trust Fund Window 1 (Belgium, Canada, China, Denmark, Finland, Germany, Iceland, India, Ireland, Norway, Sweden)",XM-DAC-45001-B898
Sweden MFA,CH-FDJP-CHE109994012-5000204
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/5112/8476/2016
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/5510/9348/2017
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/5793/9787/2017
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/5889/9992/2018
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/6132/10457/2018
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/6370/10800/2019
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/6611/11246/2019
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/6818/11619/2020
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-OCHA-CBPF-ERF/3379/8585/13682/2021
"SWEDEN, Government of",XI-IATI-UNPF-MPTF00006
"SWEDEN, Government of",XI-IATI-UNPF-OCHA00002
"SWEDEN, Government of",XI-IATI-UNPF-XM-OCHA-CERF
"SWEDEN, Government of [SE-1]",XI-IATI-UNPF-XM-OCHA-CERF
"SWEDEN, Government of [SE-6]",XI-IATI-UNPF-XM-OCHA-CERF
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XI-IATI-UNPF-MPTF00006
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XI-IATI-UNPF-MPTF00065
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XI-IATI-UNPF-MPTF00068
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XI-IATI-UNPF-MPTF00091
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XI-IATI-UNPF-OCHA00002
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XI-IATI-UNPF-UNFPA0001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/001/007
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/002/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/003/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/003/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/005/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/005/009
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/009/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/009/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/009/008
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/05/308/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/001/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/001/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/001/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/001/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/001/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/001/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/002/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/002/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/002/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/002/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/002/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/002/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/003/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/003/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/003/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/003/007
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/004/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/004/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/005/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/005/007
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/005/008
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/005/009
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/006/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/006/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/006/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/006/007
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/008
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/009
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/06/880/010
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/001/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/001/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/001/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/001/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/001/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/002/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/002/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/002/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/002/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/002/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/003/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/003/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/004/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/004/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/004/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/005/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/005/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/005/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/006/001
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/006/002
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/006/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/006/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/006/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/800/005
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/800/006
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/800/007
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/880/003
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/880/004
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/880/008
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/880/009
SIDA - Sweden ,XM-DAC-41122-Ethiopia-1410/A0/07/880/010
SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA) [00555],XM-DAC-41114-OUTPUT-00094308
SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA) [00555],XM-DAC-41114-OUTPUT-00098939
SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA) [00555],XM-DAC-41114-OUTPUT-00103369
SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA) [00555],XM-DAC-41114-OUTPUT-00104955
SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA) [00555],XM-DAC-41114-OUTPUT-00116668
Sweden,XM-DAC-41123-PROJECT-120211
Sweden,XM-DAC-41123-PROJECT-140347
"Sweden, through Swedish International Development Cooperation Agency (Sida) [SE-0]",XM-DAC-41127-O079
Sweden [SWE],XM-DAC-41140-200253
Sweden [SWE],XM-DAC-41140-200700
Sweden [SWE],XM-DAC-41140-200712
Sweden [SWE],XM-DAC-41140-ET01.01.011.NTA1
Sweden [SWE],XM-DAC-41140-ET01.01.011.URT1
Sweden [SWE],XM-DAC-41140-ET01.01.011.URT3
Sweden [SWE],XM-DAC-41140-ET01.01.023.CSI2
Sweden [SWE],XM-DAC-41140-ET01.05.041.CSI1
Sweden [SWE],XM-DAC-41140-ET01-DSC
Sweden [SWE],XM-DAC-41140-ET02.01.011.URT1
Sweden [SWE],XM-DAC-41140-ET02.01.011.URT3
Sweden [SWE],XM-DAC-41140-ET02.01.023.CSI2
Sweden [SWE],XM-DAC-41140-ET02.05.041.CSI1
Sweden [SWE],XM-DAC-41140-ET02-DSC
Swedish International Development Cooperation Agency (SIDA),XI-IATI-WBTF-TF072726
Swedish International Development Cooperation Agency (SIDA),XI-IATI-WBTF-TF072966
Bill & Melinda Gates Foundation [DAC-1601],XI-IATI-CABI-DR10069B
Bill & Melinda Gates Foundation [DAC-1601],XI-IATI-CABI-DR10141
Bill & Melinda Gates Foundation [DAC-1601],XI-IATI-CABI-KH10099
Bill & Melinda Gates Foundation,XM-DAC-301-2-108088-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-108516-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-108516-002
Bill & Melinda Gates Foundation,XM-DAC-301-2-108516-003
Bill & Melinda Gates Foundation,XM-DAC-301-2-109113-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-109131-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-109271-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-109271-002
Bill & Melinda Gates Foundation,XM-DAC-301-2-109271-003
Bill & Melinda Gates Foundation,XM-DAC-301-2-109382-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-109427-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-109436-901
Bill & Melinda Gates Foundation,XM-DAC-301-2-109436-902
Bill & Melinda Gates Foundation,XM-DAC-301-2-109436-903
Bill & Melinda Gates Foundation,XM-DAC-301-2-109474-001
Bill & Melinda Gates Foundation,XM-DAC-301-2-109474-002
Bill & Melinda Gates Foundation,XM-DAC-301-2-109474-003
Bill & Melinda Gates Foundation,XM-DAC-301-2-109474-004
Bill & Melinda Gates Foundation,XM-DAC-301-2-109474-005
Bill & Melinda Gates Foundation [DAC-1601],ET-CSA-8744-DKT-FP-RH
Bill Melinda Gates Foundation [XM-DAC-1601],XM-DAC-41301-651013
Bill & Melinda Gates Foundation [DAC-1601],GB-COH-05393391-GB-GOV-1-300504
Bill & Melinda Gates Foundation [DAC-1601],GB-CHC-1099776-M4
Bill & Melinda Gates Foundation ,XM-DAC-41122-Ethiopia-1410/A0/05/002/002
Bill & Melinda Gates Foundation ,XM-DAC-41122-Ethiopia-1410/A0/05/002/005
Bill & Melinda Gates Foundation ,XM-DAC-41122-Ethiopia-1410/A0/05/002/006
Bill & Melinda Gates Foundation [DAC-1601],XM-DAC-41114-OUTPUT-00072756
Bill & Melinda Gates Foundation [DAC-1601],XM-DAC-41114-OUTPUT-00123202
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-01.004.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-01.005.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-01.005.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-03.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-03.001.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-03.001.AF01.ETH03
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-04.003.AF01.ETH03
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-05.005.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-05.005.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-05.005.AF01.ETH03
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-05.005.AF01.ETH04
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-06.003.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2016-17-12.004.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-01.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-01.002.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-01.004.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-01.005.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-02.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-02.001.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-03.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-03.001.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-03.001.AF01.ETH03
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-03.001.AF01.ETH04
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-03.001.AF01.ETH05
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-03.005.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-04.003.AF01.ETH03
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-06.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-06.003.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-10.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-12.004.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2018-19-12.005.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2020-21-01.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2020-21-01.001.AF01.ETH03
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2020-21-02.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2020-21-03.002.AF01.ETH02
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2020-21-10.001.AF01.ETH01
Bill & Melinda Gates Foundation ,XM-DAC-928-ET-2020-21-13.003.AF01.ETH02
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],NL-KVK-41160054-113087
Directorate-General for European Civil Protection and Humanitarian Aid Operations (ECHO),US-EIN-13-3287064NAM-IRC-ET-16-20078
Directorate-General for European Civil Protection and Humanitarian Aid Operations (ECHO),US-EIN-13-3287064NAM-IRC-ET-16-20148
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],XM-DAC-21016-2017-AFRICA-ET
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],XM-DAC-21016-2018-AFRICA-ET
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],XM-DAC-21016-2019-AFRICA-ET
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],XM-DAC-21016-2020-AFRICA-ET
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB40
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB49
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB69
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB82
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB88
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB89
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB91
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHB99
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC10
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC13
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC16
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC17
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC20
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC24
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC50
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC51
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC53
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-ETHC54
EU - ECHO (EC Humanitarian Aid Dept) ,GB-CHC-202918-HECB14
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],NL-KVK-41198890-ETH102248
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],NL-KVK-41198890-ETH102268
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],NL-KVK-41198890-ETH102313
ECHO,GB-COH-1364201-ETH102130
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],GB-COH-1364201-ETH102170
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],GB-COH-1364201-ETH102173
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],GB-COH-1364201-ETH102220
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82600343
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82601268
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82601336
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82601523
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82601524
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82601526
[ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission)],GB-COH-213890-82602801
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/001/004
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/002/002
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/002/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/003/004
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/003/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/005/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/005/008
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/005/009
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/009/002
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/009/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/009/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/009/008
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/05/308/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/001/004
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/001/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/001/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/002/003
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/002/004
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/002/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/002/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/003/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/003/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/003/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/004/002
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/004/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/004/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/004/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/005/001
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/005/004
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/005/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/005/008
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/005/009
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/880/003
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/880/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/880/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/880/008
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/880/009
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/06/880/010
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/001/002
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/001/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/002/001
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/002/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/002/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/800/005
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/800/006
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/800/007
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/880/004
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/880/009
European Commission / ECHO ,XM-DAC-41122-Ethiopia-1410/A0/07/880/010
European Commission - Humanitarian Aid & Civil Protection [XI-IATI-EC_ECHO],XM-DAC-41127-O079
"Directorate-General for European Civil Protection and Humanitarian Aid Operations (ECHO), European Commission ",XM-DAC-928-ET-2020-21-13.003.AF01.ETH02
Plan International Netherlands [NL-KVK-41198890],NL-KVK-41150298-4203
Plan International Netherlands [NL-KVK-41198890],NL-KVK-32108345-NLBB26-8841-ET
Plan International Netherlands [NL-KVK-41198890],NL-KVK-32108345-NLBB26-YID
[Plan Nederland],NL-KVK-41208813-DCIID056GA_Ethiopia
Plan International Netherlands [NL-KVK-41198890],NL-KVK-41208813-DCIID056GA_Ethiopia
Plan International Netherlands [NL-KVK-41198890],NL-KVK-33185213-2300083
Plan International Netherlands [NL-KVK-41198890],NL-KVK-33185213-2300083-03
Plan International Netherlands [NL-KVK-41198890],NL-KVK-41149287-ETCE0243
Plan International Netherlands [NL-KVK-41198890],NL-KVK-41149287-ETCT0240
Plan International Netherlands [NL-KVK-41198890],NL-KVK-41149287-ETCT0292
Amref Flying Doctors [NL-KVK-41150298],NL-KVK-27327087-7284-6797
Amref Flying Doctors [NL-KVK-41150298],NL-KVK-09119363-NL1701E
Amref Flying Doctors [NL-KVK-41150298],NL-KVK-32102434-1711-Ethiopia
Amref Flying Doctors [NL-KVK-41150298],NL-KVK-9099028-WI-NL.1369.3
Canada. Global Affairs Canada,XM-DAC-301-2-108516-001
Canada. Global Affairs Canada,XM-DAC-301-2-108516-002
Canada. Global Affairs Canada,XM-DAC-301-2-108516-003
Canada. Global Affairs Canada,XM-DAC-301-2-108979-001
Canada. Global Affairs Canada,XM-DAC-301-2-109113-001
Canada. Global Affairs Canada,XM-DAC-301-2-109131-001
Canada. Global Affairs Canada,XM-DAC-301-2-109271-001
Canada. Global Affairs Canada,XM-DAC-301-2-109271-002
Canada. Global Affairs Canada,XM-DAC-301-2-109271-003
Canada. Global Affairs Canada,XM-DAC-301-2-109427-001
Canada. Global Affairs Canada,XM-DAC-301-2-109518-002
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],CA_ON-ONT-1597880-7404765
Canada [XM-DAC-301],XM-DAC-41301-643712
Global Affairs Canada,GB-COH-1762840-ETH317-CI01-01
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-DAC-21016-2017-AFRICA-ET
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-DAC-21016-2020-AFRICA-ET
"ITC Trust Fund Window 1 (Belgium, Canada, China, Denmark, Finland, Germany, Iceland, India, Ireland, Norway, Sweden)",XM-DAC-45001-B794
"ITC Trust Fund Window 1 (Belgium, Canada, China, Denmark, Finland, Germany, Iceland, India, Ireland, Norway, Sweden)",XM-DAC-45001-B898
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-OCHA-CBPF-ERF/3379/6485/11010/2019
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-OCHA-CBPF-ERF/3379/6893/11739/2020
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-OCHA-CBPF-ERF/3379/6936/11839/2020
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-OCHA-CBPF-ERF/3379/8420/13470/2020
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-OCHA-CBPF-ERF/3379/9600/14910/2021
Canada - Global Affairs Canada | Affaires mondiales Canada [CA-3],XM-OCHA-CBPF-ERF/3379/9755/15115/2021
Canada Department of Finance / Ministère des Finances Canada [CA-4],XI-IATI-UNPF-MPTF00006
"CANADA, Government of",XI-IATI-UNPF-MPTF00006
"CANADA, Government of [CA-1]",XI-IATI-UNPF-XM-OCHA-CERF
Canada ,XM-DAC-41122-Ethiopia-1410/A0/05/001/001
